res_id,name,establishment,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,opentable_support,delivery,takeaway,STATE,AREA,votes
18303709,Burma Burma,['Casual Dining'],"Shop 6, Ground Floor, Building 8, Tower C, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4946406,77.08840001,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon","Asian, Burmese","12noon â€“ 3pm, 7pm â€“ 11pm (Mon-Fri),12noon â€“ 3:30pm, 7pm â€“ 11pm (Sat-Sun)",1500,3,Rs.,"['Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Lunch', 'Cash', 'Pure Veg', 'Sneakpeek', 'Valet Parking Available', 'Air Conditioned', 'Wheelchair Accessible', 'Wifi', 'Gluten Free Options', 'Serves Jain Food', 'Indoor Seating', 'Table booking recommended']",4.7,Excellent,0,-1,-1,Haryana,44212,2345
18400736,Owl is Well,[],"Greater Kailash 1 (GK 1), New Delhi",New Delhi,1,Greater Kailash 1 (GK1),28.540458,77.229399,,1,"Greater Kailash 1 (GK1), New Delhi","Pizza, Italian, Continental","12midnight â€“ 5am, 12noon â€“ 12midnight (Mon, Wed), 12midnight â€“ 4:30am, 1pm â€“ 12midnight (Tue, Thu, Fri, Sat, Sun)",1000,3,Rs.,"['No Seating Available', 'Cash', 'Dinner', 'Delivery']",4.6,Excellent,0,1,-1,Delhi,1484,2050
303152,Legends Barbequeas,['Casual Dining'],"311A, 2nd Floor, Spice World Mall, Sector 25, Noida",Noida,1,"Spice World Mall, Sector 25",28.58639386,77.34107517,,1,"Spice World Mall, Sector 25, Noida","North Indian, Chinese, Mughlai, Biryani",12noon â€“ 11pm (Mon-Sun),1300,3,Rs.,"['Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible', 'Buffet', 'Live Music', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Brunch']",4.6,Excellent,0,1,-1,Uttar Pradesh,240928,1842
18544058,Yum Yum Cha,['Casual Dining'],"Shop 69, First floor, Middle Lane, Khan Market, New Delhi",New Delhi,1,Khan Market,28.59972425,77.22652338,,1,"Khan Market, New Delhi","Chinese, Japanese, Sushi",12 Noon to 11 PM,1800,3,Rs.,"['Lunch', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",4.5,Excellent,0,-1,-1,Delhi,1484,1030
18277179,Yum Yum Cha,['Casual Dining'],"Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49456664,77.08777942,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Chinese, Japanese, Sushi",12 Noon to 11 PM (Mon-Sun),1800,3,Rs.,"['Credit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Debit Card', 'Lunch', 'No Alcohol Available', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible', 'Smoking Area']",4.6,Excellent,0,-1,-1,Haryana,44212,1471
18265393,Sanadige,['Fine Dining'],"22/48, Commercial Centre, Chanakyapuri, New Delhi",New Delhi,1,Chanakyapuri,28.60197437,77.18687363,,1,"Chanakyapuri, New Delhi","Seafood, North Indian, Mangalorean","12noon â€“ 3:30pm, 6:30pm â€“ 11pm (Mon-Thu),12noon â€“ 11:30pm (Fri-Sun)",2200,4,Rs.,"['Cash', 'Credit Card', 'Debit Card', 'Takeaway Available', 'Lunch', 'Dinner', 'Serves Alcohol', 'Fullbar', 'Table booking recommended', 'Wifi', 'Outdoor Seating', 'Free Parking', 'Smoking Area', 'Air Conditioned', 'Indoor Seating', 'Wheelchair Accessible']",4.7,Excellent,0,1,-1,Delhi,1484,1699
310958,Rustom's,['Casual Dining'],"Delhi Parsi Anjuman, LNJP Colony, Bahadur Shah Zafar Road, Near Maulana Azad Medical College Campus, ITO, New Delhi",New Delhi,1,ITO,28.638117,77.240361,,1,"ITO, New Delhi","Parsi, Street Food, Beverages",9 AM to 10 PM,1500,3,Rs.,"['Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended']",4.5,Excellent,0,1,-1,Delhi,1484,1563
18586005,Barbeque Nation,['Casual Dining'],"Grand Mall, 3rd Floor, MG Road, Gurgaon",Gurgaon,1,"Grand Mall, MG Road",28.48047469,77.09004655,,1,"Grand Mall, MG Road, Gurgaon","North Indian, Chinese, BBQ","12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",1600,3,Rs.,"['Lunch', 'Cash', 'Dinner', 'Mall Parking', 'Credit Card', 'Debit Card', 'Fullbar', 'Air Conditioned', 'Buffet', 'Indoor Seating']",4.5,Excellent,0,-1,-1,Haryana,44212,2538
18597341,The Mughal Trail,[],"BK Dutt Market, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.631854,77.12834,,1,"Rajouri Garden, New Delhi","North Indian, Mughlai","12 Noon to 5 AM (Mon-Thu), 1 PM to 5 AM (Fri-Sun)",500,2,Rs.,"['Lunch', 'Cash', 'Dinner', 'Delivery']",4.5,Excellent,0,1,-1,Delhi,1484,1246
18556690,Cafe Cones & Curries,['Casual Dining'],"Shop 8, Plot A44, Galaxy Business Park, Galactic Court, Sector 62, Noida",Noida,1,Sector 62,28.62451678,77.37044368,201309,1,"Sector 62, Noida","North Indian, Chinese, Continental",11 AM to 12:30 AM,700,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table reservation required']",4.5,Excellent,0,-1,-1,Uttar Pradesh,240928,1169
18382342,Noshi - Yum Asian Delivery,[],"23, Community Centre, kailash Colony Extension, Greater Kailash 1 (GK 1), New Delhi",New Delhi,1,Greater Kailash 1 (GK1),28.55473999,77.23793384,,1,"Greater Kailash 1 (GK1), New Delhi","Asian, Sushi, Thai, Japanese",Mon-Sun (12 Noon to 11:59 PM),1000,3,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Card Upon Delivery', 'Digital Payments Accepted']",4.5,Excellent,0,1,-1,Delhi,1484,917
18740145,Burma Burma,['Casual Dining'],"Shop D 420B, Plot M-03, Third Floor, DLF Mall of India, Sector 18, Noida",Noida,1,"DLF Mall of India, Sector 18,  Noida",28.56678908,77.32144475,,1,"DLF Mall of India, Sector 18,  Noida, Noida","Asian, Burmese","12:30 PM to 4 PM, 7 PM to 11 PM (Mon-Fri), 12:30 PM to 11 PM (Sat-Sun)",1500,3,Rs.,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Valet Parking Available', 'Air Conditioned', 'Wheelchair Accessible', 'Pure Veg', 'Indoor Seating', 'Sneakpeek', 'Wifi', 'Gluten Free Options', 'Serves Jain Food']",4.8,Excellent,0,1,-1,Uttar Pradesh,240928,809
18664346,Purple Greene,['Casual Dining'],"T 304, Third Floor, Ambience Mall, Vasant Kunj, New Delhi",New Delhi,1,"Ambience Mall, Vasant Kunj",28.54102306,77.15504419,110070,1,"Ambience Mall, Vasant Kunj, New Delhi","French, Italian, Mediterranean, Mexican, North Indian","12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 11:30 PM (Fri-Sat)",2200,4,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Mall Parking', 'Debit Card', 'Sports TV', 'Indoor Seating', 'Air Conditioned', 'Serves Jain Food', 'Fullbar', 'Table reservation required', 'Wheelchair Accessible', 'Pure Veg', 'Vegan Options']",4.6,Excellent,0,1,-1,Delhi,1484,795
18603777,Orient Heritage,[],"Shop 90/61B, Malviya Nagar, New Delhi",New Delhi,1,Malviya Nagar,28.5352436,77.21262485,110017,1,"Malviya Nagar, New Delhi","Chinese, Thai, Japanese, Asian, Sushi, PokÃ©",11:30 AM â€“ 12 Midnight,850,2,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card']",4.6,Excellent,0,1,-1,Delhi,1484,1013
18805412,Barbeque Nation,['Casual Dining'],"Unit 601, 6th Floor, Unity One, MLCP Plot, Near Rohini West Metro Station Complex, Rohini, New Delhi",New Delhi,1,Rohini,28.71516699,77.11638015,,1,"Rohini, New Delhi","North Indian, Chinese, Mediterranean","12noon â€“ 3:30pm, 6:30pm â€“ 11pm (Mon-Sun)",1400,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Digital Payments Accepted']",4.7,Excellent,0,-1,-1,Delhi,1484,1171
18666917,Desi Dakaar,[],"Sector 26, Noida",Noida,1,Sector 26,28.57664625,77.33501773,,1,"Sector 26, Noida","Chinese, North Indian, Rolls",7:30 AM to 11 PM,500,2,Rs.,"['Cash', 'Dinner', 'Breakfast', 'Lunch', 'Delivery']",4.5,Excellent,0,1,-1,Uttar Pradesh,240928,960
309635,La Pino'z Pizza,['Quick Bites'],"Shop 234, 2nd Floor, Raheja Mall, Sohna Road, Gurgaon",Gurgaon,1,"Raheja Mall, Sohna Road",28.42352018,77.03967635,,1,"Raheja Mall, Sohna Road, Gurgaon","Pizza, Italian","11am â€“ 11:30pm (Mon-Tue),11am â€“ 2:30am (Wed-Sun)",700,2,Rs.,"['Dinner', 'Debit Card', 'Cash', 'Credit Card', 'Takeaway Available', 'Lunch', 'Delivery', 'Mall Parking', 'Air Conditioned', 'Indoor Seating', 'Wheelchair Accessible']",4.5,Excellent,0,1,-1,Haryana,44212,913
18472661,Bhookemon,[],"F-329, Lado Sarai, Saket, New Delhi",New Delhi,1,Saket,28.52488679,77.1948998,110030,1,"Saket, New Delhi","North Indian, Italian, Pizza",6 PM to 4 AM,800,2,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Delivery', 'Debit Card', 'Digital Payments Accepted']",4.5,Excellent,0,1,-1,Delhi,1484,1432
18604836,Hishi Cafe,['CafÃ©'],"Shop 28, Jangpura, New Delhi",New Delhi,1,Jangpura,28.5813547,77.24289291,110014,1,"Jangpura, New Delhi","American, Continental, Fast Food, Beverages",8 AM to 4 AM,850,2,Rs.,"['Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",4.6,Excellent,0,1,-1,Delhi,1484,1028
18157416,Masala House,['Casual Dining'],"4, Sunder Nagar, New Delhi",New Delhi,1,Sunder Nagar,28.6024015,77.2410685,110003,1,"Sunder Nagar, New Delhi",North Indian,"12noon â€“ 5pm, 6:30pm â€“ 11:30pm (Mon-Sun)",1800,3,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Debit Card', 'Lunch', 'Delivery', 'Wifi', 'Indoor Seating', 'Fullbar', 'Air Conditioned', 'Table booking recommended', 'Smoking Area', 'Digital Payments Accepted']",4.5,Excellent,0,1,-1,Delhi,1484,1128
18587243,The Bing's,[],"Near Savitri Cinemas, Greater Kailash 2 (GK2), New Delhi",New Delhi,1,Greater Kailash 2 (GK2),28.54105575,77.23990828,,1,"Greater Kailash 2 (GK2), New Delhi","Italian, Fast Food, Pizza, Burger",3pm â€“ 4am (Mon-Sun),900,2,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery']",4.6,Excellent,0,1,-1,Delhi,1484,1212
18486844,Phonebooth Express,[],"Delhi University-GTB Nagar, New Delhi",New Delhi,1,Delhi University-GTB Nagar,28.69425929,77.20465735,,1,"Delhi University-GTB Nagar, New Delhi","North Indian, Italian, Chinese, Mexican",12Noon to 1AM (Mon-Sun),800,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash']",4.5,Excellent,0,1,-1,Delhi,1484,776
308322,Hauz Khas Social,['Lounge'],"9-A & 12, Hauz Khas Village, New Delhi",New Delhi,1,Hauz Khas Village,28.55429353,77.19443813,,1,"Hauz Khas Village, New Delhi","Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages",11am â€“ 12:30AM (Mon-Sun),1300,3,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Paid Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Wifi', 'All Day Breakfast']",4.8,Excellent,0,-1,-1,Delhi,1484,14751
18441775,Jom Jom Malay,['Casual Dining'],"BG 04, Ansal Plaza, Andrews Ganj, Khel Gaon Marg, New Delhi",New Delhi,1,"Ansal Plaza Mall, Khel Gaon Marg",28.5629313,77.2226254,,1,"Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Asian, Malaysian",12noon â€“ 12midnight (Mon-Sun),1800,3,Rs.,"['Dinner', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Serves Cocktails', 'Table booking recommended', 'Smoking Area', 'Gastro Pub', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Fullbar']",4.4,Very Good,0,1,-1,Delhi,1484,850
18537396,Hyper Local,['Casual Dining'],"C 5, SDA Market, SDA, New Delhi",New Delhi,1,"SDA Market, SDA",28.5466626,77.19687592,,1,"SDA Market, SDA, New Delhi","Continental, North Indian, Chinese",12 Noon to 12 Midnight,1500,3,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Rooftop', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Wifi']",3.9,Good,0,-1,-1,Delhi,1484,798
18671240,The Immigrant Cafe,['Casual Dining'],"29, First Floor, Khan Market, New Delhi",New Delhi,1,Khan Market,28.60009545,77.22798821,,1,"Khan Market, New Delhi","Modern Indian, Mexican, Lebanese, Italian",12Noon to 12:30AM (Mon-Sun),1600,3,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Sports Screening', 'Fullbar', 'Serves Cocktails', 'Digital Payments Accepted', 'Resto Bar', 'Smoking Area', 'Live Entertainment', 'Sports TV', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",4.1,Very Good,0,-1,-1,Delhi,1484,666
18863766,The Art House Bar n Cafe,['CafÃ©'],"N 35, Ground Floor, Connaught Circus, Block N, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.62991083,77.2212334,,1,"Connaught Place, New Delhi","Cafe, Continental",11 AM to 12 Midnight,1200,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Fullbar', 'Table booking recommended', 'Air Conditioned']",4.2,Very Good,0,-1,-1,Delhi,1484,472
18665760,Kiara Soul Kitchen,['Casual Dining'],"M 30, 1st Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",New Delhi,1,Greater Kailash 2 (GK2),28.53309308,77.24173453,,1,"Greater Kailash 2 (GK2), New Delhi","Asian, North Indian","12:30pm â€“ 3:30pm, 7pm â€“ 11pm (Mon-Sat),12:30pm â€“ 4pm, 7pm â€“ 11pm (Sun)",2600,4,Rs.,"['Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Delivery', 'Live Sports Screening', 'Indoor Seating', 'Pure Veg', 'Fullbar', 'Table booking recommended']",4.4,Very Good,0,1,-1,Delhi,1484,489
18790624,Unlimited - The Break Free Bar,['Casual Dining'],"K-41, Level 1, Opposite PVR Plaza, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63520603,77.21996304,,1,"Connaught Place, New Delhi","North Indian, Continental, Chinese, Italian, Mexican",12noon â€“ 1am (Mon-Sun),1200,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Sports Screening', 'Wine', 'Live Music', 'Serves Cocktails', 'Table booking recommended', 'Wifi', 'Live Entertainment', 'Fullbar', 'Beer', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",4.1,Very Good,0,-1,-1,Delhi,1484,330
18974058,Qbic Cafe,['Casual Dining'],"1/6 Main Patel Road, Pillar 178 East Patel Nagar, New Delhi",New Delhi,1,East Patel Nagar,28.64452714,77.17055742,,1,"East Patel Nagar, New Delhi","Chinese, North Indian, Continental, Italian, Mexican",11 AM to 12 Midnight,1600,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Live Music']",4.4,Very Good,0,1,-1,Delhi,1484,264
18861942,The Finch,['Casual Dining'],"M 80, M Block Market, Greater Kailash 2, New Delhi",New Delhi,1,Greater Kailash 2 (GK2),28.53244477,77.24285904,110048,1,"Greater Kailash 2 (GK2), New Delhi","Continental, Modern Indian, Italian",12 Noon to 1 AM,2000,4,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dance Floor', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Private Dining Area Available', 'Wifi', 'Live Entertainment', 'Nightlife', 'Gastro Pub', 'Table booking recommended', 'Smoking Area']",4.6,Excellent,0,1,-1,Delhi,1484,355
18224527,Quoin - Novotel New Delhi Aerocity,['Casual Dining'],"Novotel New Delhi Aerocity, Asset 2, GMR Hospitality District, Near IGI Airport, Aerocity, New Delhi",New Delhi,1,"Novotel New Delhi Aerocity, Aerocity",28.5538154,77.1231232,110037,1,"Novotel New Delhi Aerocity, Aerocity, New Delhi","North Indian, Asian, Pizza, Finger Food",24 Hours (Mon-Sun),2500,4,Rs.,"['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Valet Parking Available', 'Outdoor Seating', '4/5 Star', 'Digital Payments Accepted', 'Wheelchair Accessible']",4.2,Very Good,0,-1,-1,Delhi,1484,421
18808498,Kampai,['Casual Dining'],"G -02, Worldmark 1, Aerocity, New Delhi",New Delhi,1,"Worldmark 1, Aerocity",28.55080725,77.12139152,,1,"Worldmark 1, Aerocity, New Delhi","Japanese, Sushi, Beverages, Asian",12:30pm â€“ 11:30pm (Mon-Sun),2200,4,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Live Sports Screening', 'Live Music', 'Table booking recommended', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Brunch']",4.3,Very Good,0,-1,-1,Delhi,1484,230
18387753,Riviera,['Casual Dining'],"Ameya Suites, Plot 6, FC-33, Jasola, New Delhi",New Delhi,1,"Ameya Suites, Jasola",28.54010647,77.29484595,110025,1,"Ameya Suites, Jasola, New Delhi","Continental, North Indian, Chinese, Mughlai",7 AM â€“ 11:30 PM,2100,4,Rs.,"['Credit Card', 'Dinner', 'Delivery', 'Breakfast', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Buffet', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Wheelchair Accessible']",4.2,Very Good,0,1,-1,Delhi,1484,255
18751188,Nakshatra,['Casual Dining'],"SCO 10, Main Market, Part 2, Sector 15, Gurgaon",Gurgaon,1,Sector 15,28.45728065,77.04501797,122001,1,"Sector 15, Gurgaon","Chinese, North Indian, Continental",12 Noon â€“ 12 Midnight,1100,3,Rs.,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Dance Floor', 'Live Sports Screening', 'Fullbar', 'Table booking for Groups', 'Air Conditioned', 'Smoking Area', 'Free Parking', 'Nightlife', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Private Dining Area Available', 'Wifi']",3.9,Good,0,-1,-1,Haryana,44212,184
18699657,Sirocco,['Bar'],"MGF Metropolitan Mall, Shop 24 & 25, 2nd Floor, Saket, New Delhi",New Delhi,1,"MGF Metropolitan Mall, Saket",28.52932714,77.22010553,110017,1,"MGF Metropolitan Mall, Saket, New Delhi","Mexican, North Indian, Fast Food",12 Noon to 1 AM,1700,3,Rs.,"['Lunch', 'Mall Parking', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Outdoor Seating', 'Beer', 'Serves Cocktails', 'Air Conditioned']",3.8,Good,0,-1,-1,Delhi,1484,214
18649407,Playground- JW Marriott New Delhi,['Casual Dining'],"JW Marriott Delhi NCR, Asset Area 4, Hospitality District, Aerocity, New Delhi",New Delhi,1,JW Marriott New Delhi,28.55327388,77.12208286,,1,"JW Marriott New Delhi, New Delhi","BBQ, Seafood",6 PM to 4 AM,2000,4,Rs.,"['Debit Card', 'Credit Card', 'Cash', 'Dinner', 'Lunch', 'DJ', 'Serves Cocktails', 'Sneakpeek', 'Indoor Seating', 'Smoking Area', 'Live Music', 'Air Conditioned', 'Fullbar', 'Table booking recommended']",4.2,Very Good,0,-1,-1,Delhi,1484,222
18794313,Routine Affair,['CafÃ©'],"A-1, Forest Lane, Ghitorni, MG Road, New Delhi",New Delhi,1,MG Road,28.49544944,77.15110973,,1,"MG Road, New Delhi","Cafe, Italian, Mexican, American",12 Noon to 1 AM,1800,3,Rs.,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Live Music', 'Digital Payments Accepted', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",3.8,Good,0,1,-1,Delhi,1484,109
18219522,Locale,['Bar'],"17, Community Centre, Next to PVR Anupam, Saket, New Delhi",New Delhi,1,"PVR Anupam Complex, Saket",28.52321269,77.20712028,,1,"PVR Anupam Complex, Saket, New Delhi","North Indian, Chinese, Italian",12 Noon to 1 AM,1400,3,Rs.,"['Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Nightlife', 'Live Music', 'Rooftop', 'Above 18 Only', 'Air Conditioned', 'Wifi']",4,Very Good,0,1,-1,Delhi,1484,873
18623154,The Immigrant Cafe,['Bar'],"B45, 1st Floor, Inner Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63409663,77.21890491,,1,"Connaught Place, New Delhi","North Indian, Italian, Continental",12 Noon to 12:30 AM,1600,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Debit Card', 'DJ', 'Nightlife', 'Fullbar', 'Live Music', 'Serves Cocktails', 'Above 18 Only', 'Live Entertainment', 'Sports TV', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",3.9,Good,0,-1,-1,Delhi,1484,746
18787537,Bokan,['Bar'],"36, Community Centre, East of Kailash, New Delhi",New Delhi,1,East of Kailash,28.55892524,77.24595129,110065,1,"East of Kailash, New Delhi","Asian, Continental, North Indian, Italian",12 Noon to 12 Midnight,1500,3,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Nightlife', 'Outdoor Seating', 'Live Music', 'Rooftop', 'Table booking recommended', 'Wifi', 'Fullbar', 'Wine', 'Indoor Seating', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area']",4.1,Very Good,0,1,-1,Delhi,1484,437
18718905,Scene - High Bar,['Bar'],"Shop 1, 3rd Floor, Ninex City Mart, Sector 49, Sohna Road, Gurgaon",Gurgaon,1,Sohna Road,28.41656952,77.04144292,122018,1,"Sohna Road, Gurgaon","Bar Food, Chinese, North Indian, Fast Food",12 Noon to 12 Midnight,1200,3,Rs.,"['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Nightlife', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Buffet', 'Fullbar', 'Indoor Seating', 'Air Conditioned']",4.6,Excellent,0,1,-1,Haryana,44212,402
18378056,Firangi Island,['Bar'],"62, Rama Road, Kirti Nagar, New Delhi",New Delhi,1,Kirti Nagar,28.65724998,77.14931767,110015,1,"Kirti Nagar, New Delhi","North Indian, Chinese, Continental, Italian, Momos",4 PM to 1 AM,1200,3,Rs.,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Serves Cocktails', 'Table booking recommended', 'DJ', 'Live Sports Screening', 'Sports TV', 'Fullbar', 'Wine', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Free Parking', 'Nightlife', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Indoor Seating']",4.1,Very Good,0,1,-1,Delhi,1484,366
